domain,dataset,problem_id,problem_key,run_index,is_correct,parse_ok,think_chars,think_total_chars,raw_knot_present,raw_knot_severity,raw_primary_trigger,raw_trace_strategy,raw_reversal_count,raw_state_consistency,raw_recovers_later,raw_annotator_confidence,raw_knot_quote,raw_open_diagnosis,raw_knot_symptoms,protocol_filter,knot_present,knot_present_bin,knot_severity,primary_trigger,trace_strategy,reversal_count,state_consistency,recovers_later,annotator_confidence,knot_quote,open_diagnosis,knot_symptoms,knot_count,sym_entity_binding_drift,sym_mechanism_frame_swap,sym_constraint_mismatch,sym_evidence_misread,sym_unit_scale_slip,sym_repair_without_recovery
science,gpqa,gpqa-24,gpqa:gpqa-24,27,0,1,15621,36559,yes,2.0,mechanism_frame_swap,mechanism_tracing,3.0,recovered_break,yes,medium,"But perhaps it's the reaction where a beta-hydroxy ketone dehydrates to an enone, but here the product is a spiro ketone.","The model switches between different mechanisms for the same reaction without resolving the inconsistency, leading to a break in the active scientific state.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,mechanism_tracing,3.0,recovered_break,yes,medium,"But perhaps it's the reaction where a beta-hydroxy ketone dehydrates to an enone, but here the product is a spiro ketone.","The model switches between different mechanisms for the same reaction without resolving the inconsistency, leading to a break in the active scientific state.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-24,gpqa:gpqa-24,54,0,1,15618,37859,yes,2.0,mechanism_frame_swap,mechanism_tracing,3.0,lost_state,no,medium,"I think this might be the Smiles rearrangement, but with H2SO4? No, Smiles uses a sulfone.","The model repeatedly shifts between the Smiles rearrangement and other mechanisms without settling on one, leading to a loss of the active scientific state.",mechanism_frame_swap|repair_without_recovery,science_strong_lost_state,yes,1,2,mechanism_frame_swap,mechanism_tracing,3.0,lost_state,no,medium,"I think this might be the Smiles rearrangement, but with H2SO4? No, Smiles uses a sulfone.","The model repeatedly shifts between the Smiles rearrangement and other mechanisms without settling on one, leading to a loss of the active scientific state.",mechanism_frame_swap|repair_without_recovery,2,0,1,0,0,0,1
science,gpqa,gpqa-24,gpqa:gpqa-24,59,0,1,15621,29816,yes,2.0,mechanism_frame_swap,mechanism_tracing,3.0,recovered_break,yes,medium,"I remember that the Doebner modification reaction or something similar involves the formation of spiro ketones. But let's think about the reagents: H2SO4 is sulfuric acid, which is often used in dehydration or acetal formation.","The model initially commits to the Doebner modification reaction as the mechanism for forming spiro ketones, but later revisits the use of H2SO4 for dehydration or acetal formation, which is a different mechanism. This creates a temporary inconsistency in the mechanism frame, which is later resolved but indicates a break in the active scientific state.",mechanism_frame_swap|repair_without_recovery,science_no_hard_evidence,no,0,0,none,mechanism_tracing,3.0,recovered_break,yes,medium,"I remember that the Doebner modification reaction or something similar involves the formation of spiro ketones. But let's think about the reagents: H2SO4 is sulfuric acid, which is often used in dehydration or acetal formation.","The model initially commits to the Doebner modification reaction as the mechanism for forming spiro ketones, but later revisits the use of H2SO4 for dehydration or acetal formation, which is a different mechanism. This creates a temporary inconsistency in the mechanism frame, which is later resolved but indicates a break in the active scientific state.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-26,gpqa:gpqa-26,8,1,1,10811,10811,yes,2.0,symbol_binding,mechanism_tracing,3.0,recovered_break,yes,medium,"SRP is ribonucleoprotein, yes. And it says 'show you in' – SRP helps in targeting to ER translocon, so entering the ER. Then 'sugar' – glycosylation in ER. Chain says 'rough' – rough ER. 'Goodbye' – leaving for secretion.","The model initially identifies the ribonucleoprotein particle as the ribosome, then switches to the signal recognition particle (SRP) without acknowledging the change. It also misinterprets 'sugar' as glycosylation and 'rough' as the rough ER, which leads to a mismatch in the mechanism frame. The model later corrects these interpretations but does not explicitly acknowledge the earlier inconsistencies.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,science_no_hard_evidence,no,0,0,none,mechanism_tracing,3.0,recovered_break,yes,medium,"SRP is ribonucleoprotein, yes. And it says 'show you in' – SRP helps in targeting to ER translocon, so entering the ER. Then 'sugar' – glycosylation in ER. Chain says 'rough' – rough ER. 'Goodbye' – leaving for secretion.","The model initially identifies the ribonucleoprotein particle as the ribosome, then switches to the signal recognition particle (SRP) without acknowledging the change. It also misinterprets 'sugar' as glycosylation and 'rough' as the rough ER, which leads to a mismatch in the mechanism frame. The model later corrects these interpretations but does not explicitly acknowledge the earlier inconsistencies.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-26,gpqa:gpqa-26,17,0,1,15025,16639,yes,2.0,symbol_binding,symbolic_manipulation,3.0,minor_slip,no,medium,"The ribonucleoprotein particle is telling the nascent chain to pause and let it 'show you in,' and it mentions 'you really need some sugar.'","The model's reasoning becomes inconsistent when interpreting the role of the ribonucleoprotein particle and the mechanism of glycosylation, leading to a drift in entity identity and mechanism frame without resolution.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,minor_slip,no,medium,"The ribonucleoprotein particle is telling the nascent chain to pause and let it 'show you in,' and it mentions 'you really need some sugar.'","The model's reasoning becomes inconsistent when interpreting the role of the ribonucleoprotein particle and the mechanism of glycosylation, leading to a drift in entity identity and mechanism frame without resolution.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-26,gpqa:gpqa-26,27,1,1,6735,6735,no,0.0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any local active-state control breaks.,none,raw_no,no,0,0,none,mechanism_tracing,0.0,stable,no,high,,The reasoning provided does not show any local active-state control breaks.,none,0,0,0,0,0,0,0
science,gpqa,gpqa-26,gpqa:gpqa-26,43,0,1,13675,13675,yes,2.0,symbol_binding,symbolic_manipulation,3.0,minor_slip,yes,medium,The ribonucleoprotein particle says 'show you in' and 'you really need some sugar.',"The model's reasoning is inconsistent due to the confusion around the identity of the 'ribonucleoprotein particle' and its role in the process, leading to a mismatch in the mechanism frame and constraint use. The model later corrects its interpretation but initially drifts between different entities and mechanisms.",entity_binding_drift|mechanism_frame_swap|constraint_mismatch,science_no_hard_evidence,no,0,0,none,symbolic_manipulation,3.0,minor_slip,yes,medium,The ribonucleoprotein particle says 'show you in' and 'you really need some sugar.',"The model's reasoning is inconsistent due to the confusion around the identity of the 'ribonucleoprotein particle' and its role in the process, leading to a mismatch in the mechanism frame and constraint use. The model later corrects its interpretation but initially drifts between different entities and mechanisms.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-29,gpqa:gpqa-29,6,1,1,15620,23546,yes,2.0,symbol_binding,evidence_matching,3.0,recovered_break,yes,medium,"The emitted light energy is given as 2.3393 eV. But is this the energy of the light that was emitted or absorbed? The question says: 'emits light with energy of 2.3393 eV.' So, this is the energy of the emitted light.","The model incorrectly assumes that the emitted light energy is the same as the absorbed light energy, leading to a confusion in the interpretation of the energy value. This confusion is not resolved later in the reasoning.",entity_binding_drift|evidence_misread|repair_without_recovery,science_no_hard_evidence,no,0,0,none,evidence_matching,3.0,recovered_break,yes,medium,"The emitted light energy is given as 2.3393 eV. But is this the energy of the light that was emitted or absorbed? The question says: 'emits light with energy of 2.3393 eV.' So, this is the energy of the emitted light.","The model incorrectly assumes that the emitted light energy is the same as the absorbed light energy, leading to a confusion in the interpretation of the energy value. This confusion is not resolved later in the reasoning.",none,0,0,0,0,0,0,0
science,gpqa,gpqa-29,gpqa:gpqa-29,13,1,1,15620,22014,yes,2.0,evidence_matching,symbolic_manipulation,3.0,recovered_break,yes,medium,"For instance, some dyes are used in lighting and they appear black or dark when not lit, but when lit, they glow green. But in that case, they absorb all colors except green, so they absorb red, blue, etc., but in fluorescence, they absorb and re-emit, so the absorbed spectrum might be broad.","The model's reasoning becomes inconsistent when discussing the absorption spectrum of a fluorescent dye, leading to confusion about whether the absorbed light is the complementary color or the light with higher energy. The model attempts to correct this by considering the emission color and the concept of complementary colors, but the reasoning remains unstable due to the initial confusion.",entity_binding_drift|evidence_misread|repair_without_recovery,science_repair_plus_contradiction,yes,1,2,evidence_matching,symbolic_manipulation,3.0,recovered_break,yes,medium,"For instance, some dyes are used in lighting and they appear black or dark when not lit, but when lit, they glow green. But in that case, they absorb all colors except green, so they absorb red, blue, etc., but in fluorescence, they absorb and re-emit, so the absorbed spectrum might be broad.","The model's reasoning becomes inconsistent when discussing the absorption spectrum of a fluorescent dye, leading to confusion about whether the absorbed light is the complementary color or the light with higher energy. The model attempts to correct this by considering the emission color and the concept of complementary colors, but the reasoning remains unstable due to the initial confusion.",entity_binding_drift|evidence_misread|repair_without_recovery,3,1,0,0,1,0,1
science,gpqa,gpqa-29,gpqa:gpqa-29,45,0,1,15621,24613,yes,2.0,mechanism_frame_swap,mechanism_tracing,3.0,lost_state,no,medium,"For example, a green fluorescent protein absorbs blue light and emits green. So, absorbed is blue, emitted is green.","The model incorrectly assumes that the absorption and emission colors are complementary, leading to a confusion in the mechanism frame. It then attempts to correct this by considering different colors but fails to establish a consistent mechanism.",mechanism_frame_swap|evidence_misread|repair_without_recovery,science_strong_lost_state,yes,1,2,mechanism_frame_swap,mechanism_tracing,3.0,lost_state,no,medium,"For example, a green fluorescent protein absorbs blue light and emits green. So, absorbed is blue, emitted is green.","The model incorrectly assumes that the absorption and emission colors are complementary, leading to a confusion in the mechanism frame. It then attempts to correct this by considering different colors but fails to establish a consistent mechanism.",mechanism_frame_swap|evidence_misread|repair_without_recovery,3,0,1,0,1,0,1
science,gpqa,gpqa-29,gpqa:gpqa-29,60,0,1,15620,23106,yes,2.0,constraint_tracking,mechanism_tracing,3.0,recovered_break,yes,medium,"The key point is that the absorbed light energy must be equal to the energy difference for the transition. So, if the emitted light has energy E_emission, then the absorbed light should have energy E_absorption approximately equal to E_emission for a direct transition.","The model initially assumes that the absorbed light energy is equal to the emitted light energy, which is a constraint. However, later in the reasoning, it contradicts this assumption by considering the possibility of non-radiative losses and the need for higher absorbed energy for excitation. This creates a mismatch in the constraint and leads to confusion in the reasoning.",constraint_mismatch|evidence_misread|repair_without_recovery,science_no_hard_evidence,no,0,0,none,mechanism_tracing,3.0,recovered_break,yes,medium,"The key point is that the absorbed light energy must be equal to the energy difference for the transition. So, if the emitted light has energy E_emission, then the absorbed light should have energy E_absorption approximately equal to E_emission for a direct transition.","The model initially assumes that the absorbed light energy is equal to the emitted light energy, which is a constraint. However, later in the reasoning, it contradicts this assumption by considering the possibility of non-radiative losses and the need for higher absorbed energy for excitation. This creates a mismatch in the constraint and leads to confusion in the reasoning.",none,0,0,0,0,0,0,0
